time,x,y,delta,v,yaw,yaw_rate,beta,steerv,accl,plan_time
0.0,-0.04408060014247894,-0.8491628766059875,0.0,0.0,3.403411865234375,0.0,0.0,nan,nan,nan
0.01,-0.04450303688645363,-0.849276065826416,0.0,0.08746853470802307,3.403411865234375,0.0,0.0,0.0008255410939455032,8.746853828430176,0.05817371400189586
0.02,-0.04576718434691429,-0.8496148586273193,0.0,0.17428059875965118,3.403411865234375,0.0,0.0,-0.016121521592140198,8.681206703186035,0.010304864990757778
0.03,-0.04786839708685875,-0.8501778841018677,8.255410648416728e-06,0.2607896625995636,3.403411865234375,6.520065653603524e-06,4.28646353611839e-06,-0.0503721758723259,8.650904655456543,0.010689914008253254
0.04,-0.05080406740307808,-0.8509644269943237,-0.0001529598084744066,0.3470529615879059,3.4034111499786377,-0.00016076666361186653,-7.942143565742299e-05,-0.0594455748796463,8.626330375671387,0.01026920200092718
0.05,-0.05457223579287529,-0.8519733548164368,-0.000656681542750448,0.4331241250038147,3.4034063816070557,-0.0008613709360361099,-0.0003409693017601967,-0.07833192497491837,8.607120513916016,0.010049956006696448
0.060000000000000005,-0.059171296656131744,-0.8532032370567322,-0.001251137349754572,0.5190104246139526,3.4033923149108887,-0.0017565801972523332,-0.0005949083133600652,-0.10262478142976761,8.588634490966797,0.011655403999611735
0.07,-0.0645996630191803,-0.8546540141105652,-0.002034456469118595,0.6047679781913757,3.403371810913086,-0.002630834002047777,-0.0006893657264299691,-0.1149650514125824,8.575759887695312,0.011905716004548594
0.08,-0.07085641473531723,-0.8563248515129089,-0.0030607043299824,0.6904332637786865,3.403339147567749,-0.00416626175865531,-0.0009232473094016314,-0.08526156097650528,8.566547393798828,0.011879363999469206
0.09,-0.07794112712144852,-0.8582143783569336,-0.004210354760289192,0.7760375738143921,3.403287410736084,-0.0063656894490122795,-0.001244335318915546,-0.11204524338245392,8.560458183288574,0.011994880987913348
0.09999999999999999,-0.0858534723520279,-0.8603212833404541,-0.005062970332801342,0.8615699410438538,3.4032111167907715,-0.00892154686152935,-0.0015844687586650252,-0.08842617273330688,8.553288459777832,0.012116647005314007
0.10999999999999999,-0.09459306299686432,-0.8626444339752197,-0.006183423101902008,0.9470462203025818,3.4031076431274414,-0.011927752755582333,-0.00192459172103554,-0.07494625449180603,8.547693252563477,0.012453900009859353
0.11999999999999998,-0.10415991395711899,-0.8651827573776245,-0.0070676845498383045,1.0325223207473755,3.4029719829559326,-0.015278729610145092,-0.0022605699487030506,-0.06329498440027237,8.547703742980957,0.011177324995514937
0.12999999999999998,-0.11455418169498444,-0.8679354190826416,-0.007817147299647331,1.1179848909378052,3.402801752090454,-0.018752768635749817,-0.0025627596769481897,-0.09694807231426239,8.546357154846191,0.011584680993109941
0.13999999999999999,-0.1257760226726532,-0.8709015250205994,-0.008450097404420376,1.2034541368484497,3.4025967121124268,-0.02226661518216133,-0.0028227590955793858,-0.13412173092365265,8.547039031982422,0.011452374994405545
0.15,-0.13782526552677155,-0.8740803599357605,-0.009419578127563,1.2888340950012207,3.402355432510376,-0.026115477085113525,-0.0030641062185168266,-0.14461715519428253,8.538122177124023,0.011502502005896531
0.16,-0.15070126950740814,-0.8774701952934265,-0.010760795325040817,1.3741048574447632,3.402071952819824,-0.030750948935747147,-0.0033263633958995342,-0.14374151825904846,8.527223587036133,0.01132361798954662
0.17,-0.1644035130739212,-0.881069004535675,-0.012206966988742352,1.4592705965042114,3.401737689971924,-0.036270782351493835,-0.003619885304942727,-0.13084430992603302,8.516777038574219,0.011444874995504506
0.18000000000000002,-0.1789318472146988,-0.8848744630813599,-0.013644381426274776,1.5443967580795288,3.4013442993164062,-0.042513344436883926,-0.003930720500648022,-0.11926686763763428,8.512853622436523,0.011860225000418723
0.19000000000000003,-0.19428642094135284,-0.8888841867446899,-0.0149528244510293,1.6294770240783691,3.400885820388794,-0.049237389117479324,-0.004238075111061335,-0.11780785769224167,8.508286476135254,0.01168410999525804
0.20000000000000004,-0.21046729385852814,-0.8930960893630981,-0.0161454938352108,1.7145015001296997,3.4003586769104004,-0.056226834654808044,-0.004523526877164841,-0.09372799098491669,8.502744674682617,0.01174281700514257
0.21000000000000005,-0.2274743616580963,-0.8975078463554382,-0.0173235721886158,1.799458622932434,3.3997607231140137,-0.0634252056479454,-0.004779739771038294,-0.0801239162683487,8.496016502380371,0.011383852994185872
0.22000000000000006,-0.24530744552612305,-0.9021173715591431,-0.018260851502418518,1.8843350410461426,3.39909029006958,-0.07065381854772568,-0.004996933974325657,-0.07355513423681259,8.487940788269043,0.014289526006905362
0.23000000000000007,-0.26396629214286804,-0.9069223999977112,-0.019062090665102005,1.969135046005249,3.398348331451416,-0.07770407944917679,-0.005164973437786102,-0.07712876051664352,8.480274200439453,0.013439179005217738
0.24000000000000007,-0.2834504544734955,-0.9119208455085754,-0.019797641783952713,2.0538296699523926,3.3975367546081543,-0.08455333858728409,-0.005283973645418882,-0.06272099167108536,8.469690322875977,0.01100744200812187
0.25000000000000006,-0.30375951528549194,-0.9171105027198792,-0.020568929612636566,2.138439416885376,3.3966574668884277,-0.09129470586776733,-0.005360363516956568,-0.04052743315696716,8.461186408996582,0.011661340991850011
0.26000000000000006,-0.32489311695098877,-0.9224891066551208,-0.021196139976382256,2.222956657409668,3.3957114219665527,-0.09789463132619858,-0.005396235268563032,-0.02792562171816826,8.451887130737305,0.012325923002208583
0.2700000000000001,-0.34685081243515015,-0.9280542135238647,-0.021601414307951927,2.3073718547821045,3.3947010040283203,-0.10411588102579117,-0.005385880824178457,-0.01515008881688118,8.441625595092773,0.011759158005588688
0.2800000000000001,-0.36963221430778503,-0.9338036775588989,-0.02188067138195038,2.3917033672332764,3.3936307430267334,-0.10980388522148132,-0.00532709714025259,-0.017153656110167503,8.433215141296387,0.011979228002019227
0.2900000000000001,-0.39323678612709045,-0.939735472202301,-0.022032171487808228,2.4759223461151123,3.3925065994262695,-0.11491189152002335,-0.005222208332270384,-0.031309451907873154,8.421878814697266,0.011612068003159948
0.3000000000000001,-0.41766372323036194,-0.9458473324775696,-0.022203708067536354,2.5600061416625977,3.391334295272827,-0.11951809376478195,-0.005078083369880915,-0.030377190560102463,8.40828800201416,0.011345352992066182
0.3100000000000001,-0.4429122805595398,-0.9521369338035583,-0.022516801953315735,2.6439640522003174,3.3901171684265137,-0.12388335913419724,-0.004907193593680859,-0.020171068608760834,8.395682334899902,0.011033388000214472
0.3200000000000001,-0.4689817428588867,-0.9586017727851868,-0.022820575162768364,2.7277886867523193,3.388856887817383,-0.12815091013908386,-0.004717296455055475,-0.02501169964671135,8.382302284240723,0.010966636997181922
0.3300000000000001,-0.49587133526802063,-0.9652391076087952,-0.023022284731268883,2.8114840984344482,3.38755464553833,-0.13221879303455353,-0.004508012905716896,-0.025484934449195862,8.369384765625,0.012262408999959007
0.34000000000000014,-0.5235804319381714,-0.9720463156700134,-0.023272402584552765,2.89506459236145,3.3862130641937256,-0.1360742598772049,-0.004281285218894482,-0.010821953415870667,8.3578462600708,0.010975518001941964
0.35000000000000014,-0.5521085262298584,-0.9790205955505371,-0.023527251556515694,2.978524923324585,3.384833574295044,-0.13979262113571167,-0.004041068721562624,-0.008724689483642578,8.345807075500488,0.010886068994295783
0.36000000000000015,-0.581454873085022,-0.9861592054367065,-0.023635471239686012,3.061847686767578,3.383418083190918,-0.143258199095726,-0.003785870037972927,0.006185723468661308,8.332029342651367,0.011276955003268085
0.37000000000000016,-0.6116187572479248,-0.9934593439102173,-0.02372271753847599,3.1450586318969727,3.381969690322876,-0.1463668942451477,-0.003515019780024886,0.00913276243954897,8.320855140686035,0.010883196999202482
0.38000000000000017,-0.6425998210906982,-1.0009183883666992,-0.02366086095571518,3.2281651496887207,3.3804922103881836,-0.14902952313423157,-0.003228450194001198,0.0092467050999403,8.310380935668945,0.011147465993417427
0.3900000000000002,-0.6743972897529602,-1.0085337162017822,-0.023569533601403236,3.3111414909362793,3.378990650177002,-0.15118709206581116,-0.002927163615822792,0.024331089109182358,8.297371864318848,0.011608902001171373
0.4000000000000002,-0.7070104479789734,-1.0163029432296753,-0.023477066308259964,3.393995761871338,3.377469778060913,-0.152910053730011,-0.0026153726503252983,0.03839903324842453,8.285161018371582,0.011581920989556238
0.4100000000000002,-0.74043869972229,-1.0242235660552979,-0.023233754560351372,3.476738691329956,3.37593412399292,-0.1541343480348587,-0.0022939129266887903,0.04090326279401779,8.27405834197998,0.011527584996656515
0.4200000000000002,-0.7746812701225281,-1.0322932004928589,-0.022849764674901962,3.5593621730804443,3.374389171600342,-0.15469765663146973,-0.001961891073733568,0.05415365844964981,8.26212215423584,0.011435038992203772
0.4300000000000002,-0.8097374439239502,-1.040509819984436,-0.022440731525421143,3.6418685913085938,3.372842311859131,-0.15458685159683228,-0.0016223322600126266,0.05007806420326233,8.25042724609375,0.011272010000539012
0.4400000000000002,-0.8456063866615295,-1.048871397972107,-0.02189919538795948,3.7242558002471924,3.3712997436523438,-0.15378934144973755,-0.001278099836781621,0.05926571786403656,8.238555908203125,0.011066776001825929
0.45000000000000023,-0.8822872042655945,-1.0573761463165283,-0.02139841578900814,3.8065197467803955,3.3697683811187744,-0.15236441791057587,-0.0009335693321190774,0.06791073083877563,8.226258277893066,0.010857752000447363
0.46000000000000024,-0.9197791218757629,-1.066022276878357,-0.020805757492780685,3.888667106628418,3.3682541847229004,-0.15037930011749268,-0.0005926263984292746,0.06725203990936279,8.214628219604492,0.011009059991920367
0.47000000000000025,-0.9580811262130737,-1.0748083591461182,-0.020126650109887123,3.9706952571868896,3.36676287651062,-0.1477796584367752,-0.0002566027396824211,0.08192912489175797,8.202768325805664,0.010916316998191178
0.48000000000000026,-0.9971923232078552,-1.0837328433990479,-0.01945413090288639,4.052605152130127,3.365300416946411,-0.14461442828178406,7.104968244675547e-05,0.08949297666549683,8.190953254699707,0.010943274988676421
0.49000000000000027,-1.037111759185791,-1.09279465675354,-0.018634838983416557,4.134398937225342,3.363872528076172,-0.14085857570171356,0.00038868875708431005,0.08789487183094025,8.179434776306152,0.011387630001991056
0.5000000000000002,-1.077837586402893,-1.1019926071166992,-0.017739908769726753,4.215930461883545,3.36248517036438,-0.1364648938179016,0.0006952360854484141,0.07723791152238846,8.153203010559082,0.014667524010292254
0.5100000000000002,-1.1193679571151733,-1.1113258600234985,-0.01686096005141735,4.297283172607422,3.36114501953125,-0.13148342072963715,0.0009868843480944633,0.07880215346813202,8.135403633117676,0.01394366098975297
0.5200000000000002,-1.16170072555542,-1.1207934617996216,-0.01608858071267605,4.378439426422119,3.359856605529785,-0.12615013122558594,0.001257872674614191,0.08199043571949005,8.115736961364746,0.011471215999335982
0.5300000000000002,-1.204834222793579,-1.130394697189331,-0.015300559811294079,4.459370136260986,3.3586225509643555,-0.1206207424402237,0.0015054589603096247,0.08611960709095001,8.093240737915039,0.011463910996099003
0.5400000000000003,-1.2487658262252808,-1.1401289701461792,-0.014480655081570148,4.540061950683594,3.3574447631835938,-0.11489280313253403,0.0017299799947068095,0.0840146392583847,8.069374084472656,0.01117186900228262
0.5500000000000003,-1.2934932708740234,-1.1499956846237183,-0.013619459234178066,4.620474338531494,3.356325387954712,-0.10894739627838135,0.0019319389248266816,0.08375904709100723,8.041394233703613,0.011362321994965896
0.5600000000000003,-1.3390133380889893,-1.15999436378479,-0.012779313139617443,4.700561046600342,3.3552663326263428,-0.10282094776630402,0.002110762521624565,0.08050405979156494,8.008842468261719,0.011021568003343418
0.5700000000000003,-1.3853224515914917,-1.1701245307922363,-0.011941722594201565,4.7802414894104,3.354269027709961,-0.09658841043710709,0.0022657071240246296,0.07669609785079956,7.968238353729248,0.0113215780002065
0.5800000000000003,-1.4324160814285278,-1.180385708808899,-0.011136681772768497,4.859445095062256,3.353334426879883,-0.09031900018453598,0.0023964126594364643,0.07379896938800812,7.920556545257568,0.011701702998834662
0.5900000000000003,-1.4802889823913574,-1.19077730178833,-0.010369720868766308,4.938078880310059,3.3524622917175293,-0.08410485088825226,0.0025026658549904823,0.07155463099479675,7.86348819732666,0.013640773002407514
0.6000000000000003,-1.5289347171783447,-1.201298713684082,-0.009631731547415257,5.0160088539123535,3.351651668548584,-0.078022800385952,0.0025850406382232904,0.06907716393470764,7.793124675750732,0.013219529006164521
0.6100000000000003,-1.578345775604248,-1.2119488716125488,-0.008916185237467289,5.093106746673584,3.350900888442993,-0.07211577892303467,0.0026448273565620184,0.06817159801721573,7.709896087646484,0.011802813998656347
