time,x,y,delta,v,yaw,yaw_rate,beta,steerv,accl,mean_steerv,mean_accl,std_steerv,std_accl,var_steerv,var_accl,ci_lo_steerv,ci_lo_accl,ci_hi_steerv,ci_hi_accl,u_star_steerv,u_star_accl,plan_time
0.09999999999999999,-0.08922125399112701,-0.8584104776382446,-0.23019753396511078,0.9184561371803284,3.3884294033050537,-0.4721449911594391,-0.08260629326105118,-1.1868641376495361,9.266685485839844,-2.4162003993988037,9.50999927520752,0.5766170620918274,0.5367035865783691,0.33248722553253174,0.28805074095726013,-3.546370029449463,8.458060264587402,-1.286030888557434,10.561938285827637,-1.1868641376495361,9.266685485839844,0.007148642995161936
0.10999999999999999,-0.09877470880746841,-0.8599292635917664,-0.24970945715904236,1.0089755058288574,3.3832178115844727,-0.5707493424415588,-0.0902763232588768,-0.1529088020324707,9.150224685668945,-1.931160807609558,9.509998321533203,0.5789735913276672,0.5392025113105774,0.3352104127407074,0.29073935747146606,-3.065948963165283,8.453161239624023,-0.7963725328445435,10.566835403442383,-0.1529088020324707,9.150224685668945,0.00703302699548658
0.11999999999999998,-0.10925616323947906,-0.8614603281021118,-0.26157811284065247,1.1003237962722778,3.377028465270996,-0.6665179133415222,-0.09634865820407867,0.7669321298599243,9.234977722167969,-1.3047152757644653,9.509998321533203,0.5808864831924438,0.5412521958351135,0.33742910623550415,0.2929539382457733,-2.4432528018951416,8.44914436340332,-0.16617774963378906,10.570852279663086,0.7669321298599243,9.234977722167969,0.007325618993490934
0.12999999999999998,-0.12066468596458435,-0.8629905581474304,-0.26310718059539795,1.190680742263794,3.369917631149292,-0.7529022097587585,-0.10033341497182846,1.5052340030670166,9.124845504760742,-0.6618043780326843,9.509997367858887,0.5822648406028748,0.5427362322807312,0.3390323519706726,0.29456260800361633,-1.8030436038970947,8.446234703063965,0.4794347882270813,10.573760032653809,1.5052340030670166,9.124845504760742,0.007763414992950857
0.13999999999999999,-0.13299456238746643,-0.8645162582397461,-0.2554378807544708,1.2814297676086426,3.362027883529663,-0.8214818239212036,-0.10176274925470352,1.909071683883667,9.139434814453125,-0.1712511032819748,9.50999641418457,0.5830239653587341,0.5435402393341064,0.3399169445037842,0.29543599486351013,-1.3139780759811401,8.444657325744629,0.9714758992195129,10.575335502624512,1.909071683883667,9.139434814453125,0.007168613999965601
0.15,-0.14624929428100586,-0.8660447597503662,-0.2403855323791504,1.3734467029571533,3.3535590171813965,-0.8684341311454773,-0.10060352087020874,2.047595500946045,9.233291625976562,0.12884758412837982,9.50999641418457,0.5833189487457275,0.5438209176063538,0.34026098251342773,0.2957412004470825,-1.0144575834274292,8.444107055664062,1.2721527814865112,10.575885772705078,2.047595500946045,9.233291625976562,0.01791792901349254
0.16,-0.16042692959308624,-0.867588460445404,-0.2212948054075241,1.4649090766906738,3.3447258472442627,-0.894342839717865,-0.09724210202693939,1.9226667881011963,9.143606185913086,0.26286202669143677,9.50999641418457,0.5832915902137756,0.5437299609184265,0.3402290940284729,0.29564225673675537,-0.8803895115852356,8.44428539276123,1.406113624572754,10.57570743560791,1.9226667881011963,9.143606185913086,0.08225378699717112
0.17,-0.17552238702774048,-0.8691609501838684,-0.20081885159015656,1.5569288730621338,3.3357350826263428,-0.900669276714325,-0.09218025952577591,1.849022388458252,9.170455932617188,0.29862695932388306,9.50999641418457,0.5830827951431274,0.5434315800666809,0.33998554944992065,0.2953178882598877,-0.8442153334617615,8.444869995117188,1.4414691925048828,10.575122833251953,1.849022388458252,9.170455932617188,0.0071896970039233565
0.18000000000000002,-0.19153514504432678,-0.8707751035690308,-0.1815921813249588,1.6490930318832397,3.3267600536346436,-0.8921018838882446,-0.08602718263864517,1.6362862586975098,9.164695739746094,0.29833489656448364,9.50999641418457,0.5828246474266052,0.5430785417556763,0.3396845757961273,0.29493430256843567,-0.8440014719963074,8.445562362670898,1.4406712055206299,10.574430465698242,1.6362862586975098,9.164695739746094,0.00792696900316514
0.19000000000000003,-0.20846466720104218,-0.8724401593208313,-0.1631019562482834,1.7415413856506348,3.317929267883301,-0.872297465801239,-0.07928258180618286,1.532645583152771,9.1815185546875,0.3215685486793518,9.50999641418457,0.5826387405395508,0.5428123474121094,0.3394679129123688,0.2946452498435974,-0.8204033970832825,8.446084022521973,1.4635405540466309,10.573908805847168,1.532645583152771,9.1815185546875,0.00702176199411042
0.20000000000000004,-0.22630828619003296,-0.8741621375083923,-0.14673909544944763,1.8334699869155884,3.3093395233154297,-0.8444770574569702,-0.07232435047626495,1.3124585151672363,9.12464714050293,0.35736459493637085,9.509997367858887,0.5825026035308838,0.5426053404808044,0.3393092751502991,0.2944205701351166,-0.7843405604362488,8.446491241455078,1.4990696907043457,10.573503494262695,1.3124585151672363,9.12464714050293,0.006910184005391784
0.21000000000000005,-0.24506570398807526,-0.8759440183639526,-0.13141264021396637,1.9259686470031738,3.301058292388916,-0.8108626008033752,-0.06541895866394043,1.2412221431732178,9.182153701782227,0.4361918568611145,9.509997367858887,0.5824750065803528,0.5425262451171875,0.33927711844444275,0.29433473944664,-0.7054591774940491,8.446645736694336,1.5778429508209229,10.573348999023438,1.2412221431732178,9.182153701782227,0.007381608011201024
0.22000000000000006,-0.26474085450172424,-0.8777872920036316,-0.1182880625128746,2.018674850463867,3.293133497238159,-0.7736721038818359,-0.0587470680475235,1.2531012296676636,9.206618309020996,0.5355008244514465,9.509997367858887,0.582520067691803,0.5425308346748352,0.33932963013648987,0.29433971643447876,-0.6062385439872742,8.446637153625488,1.6772401332855225,10.573357582092285,1.2531012296676636,9.206618309020996,0.007380862996797077
0.23000000000000007,-0.2853260934352875,-0.8796903491020203,-0.10587583482265472,2.109536647796631,3.2855918407440186,-0.7341521382331848,-0.05241211876273155,1.1747698783874512,9.02739429473877,0.6802148222923279,9.509997367858887,0.5826935768127441,0.5426843762397766,0.339531809091568,0.29450634121894836,-0.4618646502494812,8.446335792541504,1.8222942352294922,10.57365894317627,1.1747698783874512,9.02739429473877,0.0070300850056810305
0.24000000000000007,-0.30681702494621277,-0.8816514611244202,-0.09334482252597809,2.201234817504883,3.2784605026245117,-0.6915048360824585,-0.046428728848695755,1.2478156089782715,9.117216110229492,0.8298885226249695,9.509997367858887,0.5828942656517029,0.5428717732429504,0.339765727519989,0.2947097718715668,-0.3125842213630676,8.445968627929688,1.9723613262176514,10.574026107788086,1.2478156089782715,9.117216110229492,0.006947426998522133
0.25000000000000006,-0.3292234241962433,-0.883671224117279,-0.08159712702035904,2.293929100036621,3.27177095413208,-0.6460238099098206,-0.04079729691147804,1.2169530391693115,9.22298812866211,0.9696705937385559,9.509997367858887,0.5831231474876404,0.543088972568512,0.3400326073169708,0.294945627450943,-0.17325085401535034,8.44554328918457,2.1125919818878174,10.574451446533203,1.2169530391693115,9.22298812866211,0.006900243999552913
0.26000000000000006,-0.35254669189453125,-0.8857502937316895,-0.06911896914243698,2.385807514190674,3.265550136566162,-0.5973889231681824,-0.03549021854996681,1.253279447555542,9.147147178649902,1.1167160272598267,9.50999641418457,0.5834331512451172,0.5433971285820007,0.3403942286968231,0.29528042674064636,-0.026813030242919922,8.444937705993652,2.2602450847625732,10.575055122375488,1.253279447555542,9.147147178649902,0.007107015000656247
0.2700000000000001,-0.3767845630645752,-0.8878908753395081,-0.0569494403898716,2.477983236312866,3.2598350048065186,-0.5450692772865295,-0.03049531951546669,1.3448418378829956,9.1824951171875,1.2324635982513428,9.50999641418457,0.5837344527244568,0.5436916947364807,0.3407459259033203,0.29560065269470215,0.08834409713745117,8.444360733032227,2.3765830993652344,10.575632095336914,1.3448418378829956,9.1824951171875,0.007230602001072839
0.2800000000000001,-0.401936411857605,-0.89009690284729,-0.0444166474044323,2.569685220718384,3.2546606063842773,-0.48908278346061707,-0.025803089141845703,1.390648603439331,9.140497207641602,1.3383265733718872,9.50999641418457,0.5840981006622314,0.5440535545349121,0.3411705791950226,0.29599428176879883,0.19349431991577148,8.44365119934082,2.483158826828003,10.57634162902832,1.390648603439331,9.140497207641602,0.007794702003593557
0.2900000000000001,-0.4279966354370117,-0.89237380027771,-0.030968226492404938,2.6607506275177,3.250068426132202,-0.4284493327140808,-0.021381912752985954,1.2808153629302979,9.081806182861328,1.4178417921066284,9.50999641418457,0.5844912528991699,0.5444434285163879,0.3416300117969513,0.2964186370372772,0.27223896980285645,8.442887306213379,2.5634446144104004,10.577105522155762,1.2808153629302979,9.081806182861328,0.007267381995916367
0.3000000000000001,-0.45496490597724915,-0.8947303295135498,-0.017061742022633553,2.752439022064209,3.246108293533325,-0.3626985251903534,-0.0172249898314476,1.3452457189559937,9.148859024047852,1.4581912755966187,9.50999641418457,0.5848941206932068,0.5448358654975891,0.342101126909256,0.2968461215496063,0.3117988109588623,8.442117691040039,2.604583740234375,10.577875137329102,1.3452457189559937,9.148859024047852,0.0074926449888153
0.3100000000000001,-0.4828374981880188,-0.8971770405769348,-0.004253587685525417,2.8428564071655273,3.242828369140625,-0.29277440905570984,-0.013353215530514717,1.3529249429702759,9.026241302490234,1.4686610698699951,9.50999641418457,0.585355281829834,0.5452850461006165,0.34264081716537476,0.29733577370643616,0.3213646411895752,8.441237449645996,2.615957498550415,10.578755378723145,1.3529249429702759,9.026241302490234,0.007113559011486359
0.3200000000000001,-0.5116124749183655,-0.899725615978241,0.009198869578540325,2.9342780113220215,3.240262031555176,-0.2198730856180191,-0.009812545031309128,1.3128454685211182,9.130928993225098,1.474469542503357,9.50999641418457,0.5859184861183167,0.5458469986915588,0.343300461769104,0.297948956489563,0.3260692358016968,8.440135955810547,2.6228699684143066,10.579856872558594,1.3128454685211182,9.130928993225098,0.007613898007548414
0.3300000000000001,-0.5412949323654175,-0.9023901224136353,0.022728119045495987,3.0258703231811523,3.2384421825408936,-0.14349669218063354,-0.006584137678146362,1.3303042650222778,9.151679992675781,1.4443426132202148,9.50999641418457,0.5865551829338074,0.5464801788330078,0.3440469801425934,0.29864057898521423,0.2946944236755371,8.438895225524902,2.5939908027648926,10.581097602844238,1.3303042650222778,9.151679992675781,0.0070307979913195595
0.34000000000000014,-0.5718864798545837,-0.9051865339279175,0.03585657477378845,3.1178700923919678,3.2374002933502197,-0.06445015966892242,-0.0036896620877087116,1.2807471752166748,9.195545196533203,1.3846344947814941,9.50999641418457,0.5872767567634583,0.5472007393836975,0.3448939919471741,0.29942864179611206,0.23357200622558594,8.437482833862305,2.5356969833374023,10.582509994506836,1.2807471752166748,9.195545196533203,0.007617966999532655
0.35000000000000014,-0.6033855080604553,-0.9081322550773621,0.049159616231918335,3.209394693374634,3.2371623516082764,0.017312653362751007,-0.0011267575901001692,1.2098362445831299,9.150538444519043,1.3032466173171997,9.50999641418457,0.5881115198135376,0.5480422377586365,0.34587517380714417,0.3003503084182739,0.15054798126220703,8.435833930969238,2.4559452533721924,10.584158897399902,1.2098362445831299,9.150538444519043,0.007107678989996202
0.36000000000000015,-0.6357880234718323,-0.9112462997436523,0.061967089772224426,3.3009660243988037,3.2377524375915527,0.10095250606536865,0.0010856837034225464,1.0652852058410645,9.157119750976562,1.182914137840271,9.50999641418457,0.5890130400657654,0.5489529967308044,0.3469363749027252,0.301349401473999,0.02844858169555664,8.434048652648926,2.3373796939849854,10.585944175720215,1.0652852058410645,9.157119750976562,0.007950551007525064
0.37000000000000016,-0.6690897941589355,-0.9145491123199463,0.0740654468536377,3.3920538425445557,3.2391858100891113,0.18573464453220367,0.0029340803157538176,0.9375917911529541,9.1100435256958,1.036234974861145,9.50999641418457,0.5900193452835083,0.5499785542488098,0.34812283515930176,0.3024764060974121,-0.12020301818847656,8.432038307189941,2.1926729679107666,10.5879545211792,0.9375917911529541,9.1100435256958,0.007066858990583569
0.38000000000000017,-0.7032838463783264,-0.9180617332458496,0.08471830189228058,3.4826998710632324,3.2414655685424805,0.2698734700679779,0.004387640859931707,0.9522606134414673,9.066502571105957,0.865816056728363,9.50999641418457,0.5911247730255127,0.5511151552200317,0.3494285047054291,0.303727924823761,-0.292788565158844,8.429810523986816,2.024420738220215,10.590182304382324,0.9522606134414673,9.066502571105957,0.007672172010643408
0.3900000000000002,-0.7383633255958557,-0.921805202960968,0.09409421682357788,3.5729470252990723,3.244575262069702,0.3514750301837921,0.005424034781754017,0.8699860572814941,9.026609420776367,0.690089225769043,9.50999641418457,0.5923639535903931,0.5524032115936279,0.3508950471878052,0.3051493167877197,-0.4709441661834717,8.427286148071289,1.8511226177215576,10.592706680297852,0.8699860572814941,9.026609420776367,0.0069777369935764
0.4000000000000002,-0.7743262648582458,-0.9258008003234863,0.10361682623624802,3.663790225982666,3.248481273651123,0.4293309152126312,0.006053042132407427,0.7481824159622192,9.085782051086426,0.5093664526939392,9.509995460510254,0.59372478723526,0.5538294911384583,0.35250911116600037,0.3067271113395691,-0.6543341279029846,8.424489974975586,1.6730670928955078,10.595500946044922,0.7481824159622192,9.085782051086426,0.007540285994764417
0.4100000000000002,-0.8111732602119446,-0.9300713539123535,0.11231669038534164,3.754800319671631,3.2531514167785645,0.5041930079460144,0.006315293721854687,0.6774579286575317,9.10177230834961,0.29570645093917847,9.509995460510254,0.5951409339904785,0.5553208589553833,0.35419273376464844,0.30838125944137573,-0.8707697987556458,8.4215669631958,1.4621827602386475,10.598423957824707,0.6774579286575317,9.10177230834961,0.007023037993349135
0.4200000000000002,-0.8489015698432922,-0.9346400499343872,0.11979851126670837,3.8458449840545654,3.258552074432373,0.5751796960830688,0.006219005212187767,0.4994548559188843,9.10442066192627,0.07226280868053436,9.509994506835938,0.596642792224884,0.556914210319519,0.35598263144493103,0.31015342473983765,-1.0971571207046509,8.418442726135254,1.2416826486587524,10.601546287536621,0.4994548559188843,9.10442066192627,0.007389578997390345
0.4300000000000002,-0.887510359287262,-0.9395298957824707,0.1265730857849121,3.9374682903289795,3.2646355628967285,0.6407530307769775,0.0057734656147658825,0.38099199533462524,9.161456108093262,-0.14666736125946045,9.509993553161621,0.5982435941696167,0.5586247444152832,0.3578954041004181,0.312061607837677,-1.3192248344421387,8.415088653564453,1.0258901119232178,10.604898452758789,0.38099199533462524,9.161456108093262,0.005843997001647949
0.4400000000000002,-0.9269898533821106,-0.9447633624076843,0.13156764209270477,4.027394771575928,3.271361827850342,0.7033165693283081,0.005026631522923708,0.31340956687927246,8.991192817687988,-0.3664667010307312,9.509992599487305,0.5999178886413574,0.5604255199432373,0.359901487827301,0.3140767514705658,-1.5423057079315186,8.411558151245117,0.8093723654747009,10.608427047729492,0.31340956687927246,8.991192817687988,0.00623097900825087
0.45000000000000023,-0.9673323631286621,-0.9503620862960815,0.13537755608558655,4.11836576461792,3.27866792678833,0.756707489490509,0.003941335249692202,0.13568204641342163,9.095195770263672,-0.5648385882377625,9.509990692138672,0.6016716957092285,0.5623227953910828,0.36200883984565735,0.3162069320678711,-1.7441151142120361,8.407837867736816,0.614437997341156,10.612143516540527,0.13568204641342163,9.095195770263672,0.005867682993994094
0.46000000000000024,-1.0085368156433105,-0.9563469290733337,0.13851165771484375,4.208960056304932,3.286475419998169,0.8035620450973511,0.0025927138049155474,0.12304602563381195,9.05766773223877,-0.7415364384651184,9.509988784790039,0.603537917137146,0.5643506050109863,0.3642580211162567,0.3184916079044342,-1.9244706630706787,8.403861999511719,0.44139784574508667,10.61611557006836,0.12304602563381195,9.05766773223877,0.005829743997310288
0.47000000000000025,-1.0506012439727783,-0.9627382755279541,0.13986846804618835,4.300482273101807,3.294703960418701,0.8407691121101379,0.0009925788035616279,-0.02126108855009079,9.1510009765625,-0.9107527732849121,9.509984970092773,0.605437695980072,0.5664255023002625,0.36655479669570923,0.3208378553390503,-2.0974106788635254,8.39979076385498,0.27590513229370117,10.620179176330566,-0.02126108855009079,9.1510009765625,0.005746093986090273
0.48000000000000026,-1.0935255289077759,-0.9695550203323364,0.14109893143177032,4.391972064971924,3.3032655715942383,0.8704189658164978,-0.0007898067124187946,-0.12000337988138199,9.148914337158203,-1.0419491529464722,9.509980201721191,0.6074895858764648,0.5686702132225037,0.36904358863830566,0.3233858048915863,-2.23262882232666,8.395386695861816,0.14873051643371582,10.624573707580566,-0.12000337988138199,9.148914337158203,0.005800393002573401
0.49000000000000027,-1.1372992992401123,-0.9768146276473999,0.1408863216638565,4.482375144958496,3.3120980262756348,0.8946488499641418,-0.0027021225541830063,-0.13821890950202942,9.041808128356934,-1.1716909408569336,9.509974479675293,0.6095414757728577,0.5709264874458313,0.3715408146381378,0.3259570598602295,-2.366392135620117,8.390958786010742,0.02301037311553955,10.628990173339844,-0.13821890950202942,9.041808128356934,0.0059289479977451265
0.5000000000000002,-1.1819113492965698,-0.9845327734947205,0.13968628644943237,4.572514533996582,3.3211328983306885,0.9108700156211853,-0.004734993912279606,-0.17389485239982605,9.017407417297363,-1.2761797904968262,9.509965896606445,0.6116674542427063,0.5732683539390564,0.3741370737552643,0.32863661646842957,-2.475048065185547,8.386360168457031,-0.07731151580810547,10.63357162475586,-0.17389485239982605,9.017407417297363,0.009673182998085395
0.5100000000000002,-1.2273554801940918,-0.9927242994308472,0.13830409944057465,4.662650108337402,3.330289125442505,0.919186532497406,-0.0068389480002224445,-0.3637913465499878,9.019352912902832,-1.3604317903518677,9.509953498840332,0.6138598322868347,0.575687825679779,0.37682390213012695,0.33141645789146423,-2.5635972023010254,8.38160514831543,-0.1572664976119995,10.638301849365234,-0.3637913465499878,9.019352912902832,0.007624015008332208
0.5200000000000002,-1.2736352682113647,-1.001404047012329,0.13656514883041382,4.754422664642334,3.3394765853881836,0.9173928499221802,-0.008972445502877235,-0.3397291600704193,9.185489654541016,-1.4391533136367798,9.509936332702637,0.6160592436790466,0.578124463558197,0.3795289993286133,0.33422788977622986,-2.6466293334960938,8.376811981201172,-0.23167717456817627,10.643060684204102,-0.3397291600704193,9.185489654541016,0.007007395004620776
0.5300000000000002,-1.320748209953308,-1.0105847120285034,0.13292723894119263,4.844926834106445,3.348628520965576,0.9116365909576416,-0.011072377674281597,-0.5017533898353577,9.060956001281738,-1.504141092300415,9.50991153717041,0.6183279752731323,0.5806437730789185,0.3823294937610626,0.33714720606803894,-2.716063976287842,8.37185001373291,-0.2922182083129883,10.64797306060791,-0.5017533898353577,9.060956001281738,0.006534386004204862
0.5400000000000003,-1.3686835765838623,-1.020275592803955,0.1295299530029297,4.93540096282959,3.3576858043670654,0.8987832069396973,-0.013134786859154701,-0.3720073103904724,9.060319900512695,-1.5366599559783936,9.509873390197754,0.6207224726676941,0.583297610282898,0.38529637455940247,0.340236097574234,-2.7532758712768555,8.366609573364258,-0.3200439214706421,10.65313720703125,-0.3720073103904724,9.060319900512695,0.006858294000267051
0.5500000000000003,-1.4174388647079468,-1.0304855108261108,0.12451241165399551,5.026180267333984,3.3665778636932373,0.8783917427062988,-0.015129394829273224,-0.5010840892791748,9.092876434326172,-1.5691782236099243,9.509820938110352,0.6230931282043457,0.5859361290931702,0.3882450461387634,0.34332114458084106,-2.790440797805786,8.3613862991333,-0.3479156494140625,10.658255577087402,-0.5010840892791748,9.092876434326172,0.006029529002262279
0.5600000000000003,-1.4670063257217407,-1.0412201881408691,0.12079234421253204,5.115825176239014,3.3752479553222656,0.8549160957336426,-0.016998320817947388,-0.5025273561477661,8.980865478515625,-1.5687141418457031,9.509737014770508,0.6256203651428223,0.5887419581413269,0.39140084385871887,0.34661710262298584,-2.7949299812316895,8.355802536010742,-0.34249818325042725,10.663671493530273,-0.5025273561477661,8.980865478515625,0.0061766650032950565
0.5700000000000003,-1.5173825025558472,-1.0524858236312866,0.1157815009355545,5.206639766693115,3.3836474418640137,0.8242013454437256,-0.018737995997071266,-0.5127400159835815,9.09897518157959,-1.5889753103256226,9.509624481201172,0.6279943585395813,0.5913999080657959,0.3943769037723541,0.34975385665893555,-2.8198442459106445,8.350481033325195,-0.3581063747406006,10.668767929077148,-0.5127400159835815,9.09897518157959,0.006058839993784204
0.5800000000000003,-1.5685656070709229,-1.064286231994629,0.11075622588396072,5.296540260314941,3.391727924346924,0.7911772727966309,-0.02030893974006176,-0.4354778528213501,9.007887840270996,-1.579815149307251,9.509449005126953,0.6305192112922668,0.5942211747169495,0.397554486989975,0.3530988097190857,-2.8156328201293945,8.344775199890137,-0.3439974784851074,10.67412281036377,-0.4354778528213501,9.007887840270996,0.006018661995767616
0.5900000000000003,-1.6205523014068604,-1.0766239166259766,0.10562882572412491,5.387231826782227,3.3994503021240234,0.7528573274612427,-0.021708860993385315,-0.3915836811065674,9.086858749389648,-1.5675143003463745,9.509193420410156,0.6330162286758423,0.5970210433006287,0.4007095396518707,0.3564341366291046,-2.8082261085510254,8.339032173156738,-0.32680249214172363,10.679354667663574,-0.3915836811065674,9.086858749389648,0.005908295002882369
0.6000000000000003,-1.673344373703003,-1.0895005464553833,0.1012740507721901,5.478030204772949,3.406778335571289,0.7125929594039917,-0.02289968729019165,-0.44782963395118713,9.096515655517578,-1.5459988117218018,9.50881576538086,0.6355403661727905,0.5998589396476746,0.4039115607738495,0.35983073711395264,-2.7916579246520996,8.333091735839844,-0.3003396987915039,10.684539794921875,-0.44782963395118713,9.096515655517578,0.0060687890072586015
0.6100000000000003,-1.7269374132156372,-1.1029164791107178,0.09735821187496185,5.568324089050293,3.413707733154297,0.6733405590057373,-0.023867864161729813,-0.4352412819862366,9.044391632080078,-1.5327991247177124,9.508283615112305,0.6379863619804382,0.6026270389556885,0.40702658891677856,0.3631593585014343,-2.783252477645874,8.32713508605957,-0.2823457717895508,10.689432144165039,-0.4352412819862366,9.044391632080078,0.005884190992219374
0.6200000000000003,-1.7813265323638916,-1.1168713569641113,0.09287991374731064,5.658548831939697,3.42024564743042,0.6341837048530579,-0.024637538939714432,-0.5699865818023682,9.035608291625977,-1.5251924991607666,9.507537841796875,0.6403623819351196,0.6053327322006226,0.4100639820098877,0.3664277195930481,-2.7803027629852295,8.321085929870605,-0.2700822353363037,10.693989753723145,-0.5699865818023682,9.035608291625977,0.005991058002109639
0.6300000000000003,-1.8365082740783691,-1.1313632726669312,0.08852750062942505,5.748501300811768,3.426393747329712,0.595392644405365,-0.025223249569535255,-0.5393810868263245,9.006348609924316,-1.5043323040008545,9.506455421447754,0.6427709460258484,0.608080267906189,0.4131544828414917,0.3697616159915924,-2.7641634941101074,8.314618110656738,-0.2445012331008911,10.69829273223877,-0.5393810868263245,9.006348609924316,0.005851951995282434
0.6400000000000003,-1.8924766778945923,-1.1463884115219116,0.08282763510942459,5.837802410125732,3.4321563243865967,0.5566964745521545,-0.025649286806583405,-0.5927007794380188,8.939313888549805,-1.4823039770126343,9.50493335723877,0.6451404094696045,0.6107969880104065,0.41620615124702454,0.37307295203208923,-2.746779203414917,8.307771682739258,-0.21782875061035156,10.702095031738281,-0.5927007794380188,8.939313888549805,0.00740268400113564
0.6500000000000004,-1.9492275714874268,-1.1619410514831543,0.07743382453918457,5.9269700050354,3.4375226497650146,0.5163615345954895,-0.02592911384999752,-0.5453087091445923,8.923956871032715,-1.4324954748153687,9.502689361572266,0.6475905179977417,0.6136026382446289,0.419373482465744,0.3765082061290741,-2.701772928237915,8.300027847290039,-0.16321802139282227,10.705350875854492,-0.5453087091445923,8.923956871032715,0.007866554005886428
0.6600000000000004,-2.006763458251953,-1.1780158281326294,0.07150682061910629,6.016853332519531,3.442471504211426,0.47315075993537903,-0.026057705283164978,-0.47299742698669434,8.99338150024414,-1.3806676864624023,9.499571800231934,0.6499835252761841,0.6163584589958191,0.422478586435318,0.37989774346351624,-2.654635429382324,8.291509628295898,-0.10669994354248047,10.707633972167969,-0.47299742698669434,8.99338150024414,0.008010255012777634
