time,x,y,delta,v,yaw,yaw_rate,beta,steerv,accl,plan_time
0.0,-0.04408060014247894,-0.8491628766059875,0.0,0.0,3.403411865234375,0.0,0.0,nan,nan,nan
0.01,-0.04449373856186867,-0.8492735624313354,0.0,0.08554281294345856,3.403411865234375,0.0,0.0,-0.17364341020584106,8.554281234741211,0.0499469569986104
0.02,-0.04572700709104538,-0.849604070186615,0.0,0.16981375217437744,3.403411865234375,0.0,0.0,-0.13762925565242767,8.427093505859375,0.008953819997259416
0.03,-0.047771044075489044,-0.8501507639884949,-0.0017364340601488948,0.25336170196533203,3.4034059047698975,-0.0013323633465915918,-0.0009016106487251818,-0.14539548754692078,8.354806900024414,0.009162678994471207
0.04,-0.050620678812265396,-0.8509104251861572,-0.0031127266120165586,0.3364694118499756,3.40338397026062,-0.0031718374229967594,-0.0016162273241207004,-0.1538957804441452,8.310803413391113,0.007857885997509584
0.05,-0.05427261069417,-0.8518809676170349,-0.004566681571304798,0.4192698299884796,3.4033398628234863,-0.005798561964184046,-0.002371173584833741,-0.17377501726150513,8.280116081237793,0.008083535998594016
0.060000000000000005,-0.058724574744701385,-0.8530601859092712,-0.006105639506131411,0.5018239617347717,3.4032649993896484,-0.008634953759610653,-0.0030216132290661335,-0.20684488117694855,8.255525588989258,0.008102280997263733
0.07,-0.06397417187690735,-0.8544484376907349,-0.007843389175832272,0.5841830372810364,3.403169631958008,-0.011225457303225994,-0.003195652738213539,-0.1642935872077942,8.235977172851562,0.007932775995868724
0.08,-0.07001994550228119,-0.8560442924499512,-0.009911837987601757,0.666378915309906,3.403040647506714,-0.01512096542865038,-0.003685448784381151,-0.1766793429851532,8.219742774963379,0.007596666997415014
0.09,-0.07686109095811844,-0.8578449487686157,-0.011554773896932602,0.7484400868415833,3.402866840362549,-0.019808895885944366,-0.004277770407497883,-0.14176052808761597,8.206345558166504,0.007900599004642572
0.09999999999999999,-0.0844968780875206,-0.8598483204841614,-0.013321567326784134,0.8303878307342529,3.4026429653167725,-0.02519831620156765,-0.004873824771493673,-0.13497896492481232,8.195076942443848,0.00631498599977931
0.10999999999999999,-0.09292672574520111,-0.8620525002479553,-0.014739172533154488,0.912237823009491,3.40236234664917,-0.031020164489746094,-0.005441454704850912,-0.12729394435882568,8.18536376953125,0.006596127997909207
0.11999999999999998,-0.1021500825881958,-0.8644557595252991,-0.01608896255493164,0.9939955472946167,3.402021884918213,-0.037127118557691574,-0.005950431805104017,-0.14935573935508728,8.176179885864258,0.006547766999574378
0.12999999999999998,-0.11216646432876587,-0.8670565485954285,-0.017361901700496674,1.0756702423095703,3.4016189575195312,-0.04351835697889328,-0.0064055840484797955,-0.13483747839927673,8.167914390563965,0.006287284995778464
0.13999999999999999,-0.1229754388332367,-0.869853138923645,-0.018855459988117218,1.1572582721710205,3.4011502265930176,-0.05039503052830696,-0.006828841287642717,-0.12751218676567078,8.159295082092285,0.007760644999507349
0.15,-0.13457661867141724,-0.8728432655334473,-0.020203834399580956,1.2387484312057495,3.4006099700927734,-0.057724934071302414,-0.007227350492030382,-0.10988089442253113,8.149553298950195,0.008733604001463391
0.16,-0.14696957170963287,-0.8760249018669128,-0.021478956565260887,1.3201500177383423,3.3999948501586914,-0.06533559411764145,-0.007587875239551067,-0.0947878286242485,8.140731811523438,0.008506830999976955
0.17,-0.16015395522117615,-0.8793957829475403,-0.022577764466404915,1.4014631509780884,3.3993027210235596,-0.07307527214288712,-0.007900375872850418,-0.09768897294998169,8.131880760192871,0.008005317002243828
0.18000000000000002,-0.1741293966770172,-0.8829537630081177,-0.023525644093751907,1.4826947450637817,3.398533582687378,-0.0807858482003212,-0.00815520342439413,-0.09617158770561218,8.123712539672852,0.007832580995454919
0.19000000000000003,-0.1888955980539322,-0.8866968154907227,-0.024502532556653023,1.5638476610183716,3.3976871967315674,-0.08851191401481628,-0.008356933481991291,-0.06124652922153473,8.115832328796387,0.007601573001011275
0.20000000000000004,-0.2044523060321808,-0.8906226754188538,-0.025464249774813652,1.6449192762374878,3.3967628479003906,-0.09633596241474152,-0.008514953777194023,-0.048838045448064804,8.107661247253418,0.008117937002680264
0.21000000000000005,-0.2207992672920227,-0.8947288393974304,-0.02607671357691288,1.7259162664413452,3.395761013031006,-0.10397357493638992,-0.008619003929197788,-0.047437164932489395,8.10014533996582,0.007913137997093145
0.22000000000000006,-0.23793631792068481,-0.8990132808685303,-0.02656509540975094,1.8068522214889526,3.3946847915649414,-0.11119117587804794,-0.008659213781356812,-0.04833027720451355,8.093962669372559,0.007783133005432319
0.23000000000000007,-0.2558632791042328,-0.9034738540649414,-0.02703946642577648,1.8877254724502563,3.393538236618042,-0.11807038635015488,-0.00864312145859003,-0.0316321961581707,8.087600708007812,0.008179660995665472
