time,x,y,delta,v,yaw,yaw_rate,beta,steerv,accl,plan_time
0.0,-0.04408060014247894,-0.8491628766059875,0.0,0.0,3.403411865234375,0.0,0.0,nan,nan,nan
0.01,-0.044532518833875656,-0.8492839932441711,0.0,0.09357281774282455,3.403411865234375,0.0,0.0,-2.9612576961517334,9.357281684875488,0.009220149993780069
0.02,-0.0458882711827755,-0.8496472835540771,0.0,0.18714378774166107,3.403411865234375,0.0,0.0,-2.9620931148529053,9.357096672058105,0.010188493004534394
0.03,-0.04815272241830826,-0.8502341508865356,-0.029612576588988304,0.28067970275878906,3.4033000469207764,-0.025178920477628708,-0.015379044227302074,-2.9627950191497803,9.356910705566406,0.010153880008147098
0.04,-0.051335278898477554,-0.8510064482688904,-0.05923350900411606,0.37410104274749756,3.4028522968292236,-0.0671873688697815,-0.030782153829932213,-2.9368655681610107,9.356545448303223,0.008712497001397423
0.05,-0.055442627519369125,-0.8519336581230164,-0.08886145800352097,0.46737271547317505,3.401899814605713,-0.12610867619514465,-0.046228472143411636,-2.8331587314605713,9.35942268371582,0.009777669998584315
0.060000000000000005,-0.06047584116458893,-0.853010356426239,-0.11823011189699173,0.5608495473861694,3.400439500808716,-0.15707246959209442,-0.05001366510987282,-2.435121774673462,9.367914199829102,0.019299063002108596
0.07,-0.06643223762512207,-0.8542513251304626,-0.14656169712543488,0.6542955636978149,3.3985776901245117,-0.21646304428577423,-0.05566016957163811,-1.5749348402023315,9.375866889953613,0.010236118992906995
0.08,-0.07331936061382294,-0.8556209802627563,-0.17091292142868042,0.7476020455360413,3.396070718765259,-0.28694623708724976,-0.06313677877187729,-0.4258595108985901,9.37841796875,0.009977296998840757
0.09,-0.08114168792963028,-0.857093334197998,-0.18666227161884308,0.8407765626907349,3.3928346633911133,-0.36050355434417725,-0.070155568420887,0.5142906904220581,9.375531196594238,0.009321272998931818
0.09999999999999999,-0.08990073204040527,-0.8586542010307312,-0.1909208595752716,0.933918297290802,3.3888823986053467,-0.4281376004219055,-0.07519807666540146,1.134484052658081,9.371521949768066,0.009096894005779177
0.10999999999999999,-0.09959574788808823,-0.8603022694587708,-0.1857779622077942,1.027158498764038,3.384312629699707,-0.4829331934452057,-0.07757238298654556,1.374524474143982,9.369161605834961,0.010152543996809982
0.11999999999999998,-0.11022478342056274,-0.8620452880859375,-0.17443311214447021,1.12058424949646,3.379272937774658,-0.5219202637672424,-0.07734866440296173,1.318626046180725,9.368806838989258,0.0094768549897708
0.12999999999999998,-0.12178565561771393,-0.863895058631897,-0.1606878638267517,1.2142152786254883,3.3739211559295654,-0.5458540916442871,-0.07504630833864212,1.0545238256454468,9.369779586791992,0.009923631994752213
