time,x,y,delta,v,yaw,yaw_rate,beta,steerv,accl,plan_time
31.570000000002135,23.52094841003418,11.274439811706543,-0.11896619945764542,10.015679359436035,4.38575553894043,-1.8551923036575317,0.21916510164737701,0.1593565195798874,0.7871769666671753,0.0027259070047875866
31.580000000002137,23.509212493896484,11.172468185424805,-0.11857327818870544,10.012764930725098,4.367192268371582,-1.8566675186157227,0.22346046566963196,0.06344608217477798,0.693210780620575,0.0026404800009913743
31.59000000000214,23.496004104614258,11.070606231689453,-0.11697971075773239,10.010132789611816,4.348642826080322,-1.8520687818527222,0.22756223380565643,0.18265140056610107,0.6965791583061218,0.0027873889994225465
31.60000000000214,23.481307983398438,10.96888256072998,-0.11634525656700134,10.006865501403809,4.330127239227295,-1.8503142595291138,0.2314605861902237,0.0855458676815033,0.6005318760871887,0.0028202460016473196
31.61000000000214,23.46510887145996,10.867326736450195,-0.11451873928308487,10.003927230834961,4.311656475067139,-1.8426419496536255,0.23515932261943817,0.20339921116828918,0.601874828338623,0.002692535999813117
31.620000000002143,23.44739532470703,10.765968322753906,-0.11366327852010727,10.000388145446777,4.293248653411865,-1.838191270828247,0.23865148425102234,0.10169895738363266,0.5035298466682434,0.0029733889969065785
31.630000000002145,23.42815589904785,10.664837837219238,-0.11162928491830826,9.997207641601562,4.274911880493164,-1.8279800415039062,0.241942897439003,0.21765103936195374,0.5028106570243835,0.0049271160023636185
31.640000000002146,23.407381057739258,10.563963890075684,-0.11061229556798935,9.993490219116211,4.256662845611572,-1.821046233177185,0.24502719938755035,0.11628096550703049,0.4060666263103485,0.002910799994424451
31.650000000002148,23.38506507873535,10.46337890625,-0.10843578726053238,9.990154266357422,4.238508701324463,-1.8086298704147339,0.2479107826948166,0.23076175153255463,0.40349042415618896,0.00309465300233569
31.66000000000215,23.361202239990234,10.363112449645996,-0.10727297514677048,9.986311912536621,4.220463275909424,-1.799749732017517,0.2505899965763092,0.12121009826660156,0.30632326006889343,0.0027733860042644665
31.67000000000215,23.335790634155273,10.26319694519043,-0.10496535897254944,9.982861518859863,4.202530860900879,-1.785584568977356,0.25307273864746094,0.2346046268939972,0.30231931805610657,0.0028254380013095215
31.680000000002153,23.308826446533203,10.16366195678711,-0.10375326126813889,9.978957176208496,4.184724807739258,-1.7749592065811157,0.2553550899028778,0.11933182924985886,0.20817796885967255,0.002810349003993906
31.690000000002154,23.28031349182129,10.064538955688477,-0.10140721499919891,9.975465774536133,4.167047500610352,-1.7593460083007812,0.25744497776031494,0.23433521389961243,0.20418590307235718,0.0028783300003851764
31.700000000002156,23.2502498626709,9.96585750579834,-0.10021389275789261,9.971562385559082,4.149510860443115,-1.7474404573440552,0.2593398988246918,0.10484178364276886,0.11289750039577484,0.0027770430024247617
31.710000000002157,23.21864128112793,9.86764907836914,-0.09787054359912872,9.968095779418945,4.132114410400391,-1.7307658195495605,0.2610487639904022,0.22516338527202606,0.11068720370531082,0.0030323009996209294
31.72000000000216,23.18549346923828,9.769942283630371,-0.09682212769985199,9.964301109313965,4.114870071411133,-1.717687726020813,0.2625676095485687,0.0835903212428093,0.027026016265153885,0.002725369995459914
31.73000000000216,23.150808334350586,9.67276668548584,-0.09457049518823624,9.96098804473877,4.097775936126709,-1.7001317739486694,0.26390528678894043,0.21487288177013397,0.028877655044198036,0.0030079279968049377
31.740000000002162,23.11459732055664,9.576150894165039,-0.09373458474874496,9.95751667022705,4.080846786499023,-1.6854426860809326,0.26505425572395325,0.07807012647390366,-0.038597848266363144,0.002944576997833792
31.750000000002164,23.076866149902344,9.480121612548828,-0.09158585965633392,9.954584121704102,4.06408166885376,-1.666670560836792,0.26602229475975037,0.22317783534526825,-0.032243940979242325,0.002787833000184037
31.760000000002165,23.03762435913086,9.384706497192383,-0.09080515801906586,9.951689720153809,4.047499656677246,-1.6495883464813232,0.26679977774620056,0.0975247323513031,-0.0811084732413292,0.002841465000528842
31.770000000002167,22.99688148498535,9.289929389953613,-0.0885733813047409,9.949373245239258,4.03110408782959,-1.6286213397979736,0.26739251613616943,0.2521154582500458,-0.07292354851961136,0.0028976269968552515
31.78000000000217,22.95465087890625,9.195816993713379,-0.08759813010692596,9.947278022766113,4.014921188354492,-1.607809066772461,0.2677873373031616,0.1354726254940033,-0.1055169403553009,0.002896495003369637
31.79000000000217,22.910945892333984,9.102391242980957,-0.08507698029279709,9.945779800415039,3.998962163925171,-1.5831093788146973,0.26798585057258606,0.29137635231018066,-0.09921929985284805,0.002944496001873631
31.80000000000217,22.865781784057617,9.009675025939941,-0.08372224867343903,9.944674491882324,3.9832606315612793,-1.5569411516189575,0.2679695188999176,0.18027637898921967,-0.11922603845596313,0.003173896999214776
31.810000000002173,22.819171905517578,8.917689323425293,-0.08080849051475525,9.944167137145996,3.9678359031677246,-1.5270119905471802,0.26773491501808167,0.3299514651298523,-0.11896086484193802,0.0029762869962723926
31.820000000002175,22.771137237548828,8.826454162597656,-0.07900572568178177,9.944205284118652,3.952727794647217,-1.4942784309387207,0.26725947856903076,0.21754823625087738,-0.13042323291301727,0.002819287998136133
31.830000000002176,22.721696853637695,8.735987663269043,-0.07570620626211166,9.94482135772705,3.937959909439087,-1.458281397819519,0.26653701066970825,0.3560563623905182,-0.13978348672389984,0.0029169340050430037
31.840000000002178,22.670873641967773,8.646307945251465,-0.07353072613477707,9.94610595703125,3.9235732555389404,-1.4186763763427734,0.26554369926452637,0.2418670952320099,-0.14592225849628448,0.0029272890024003573
31.85000000000218,22.618690490722656,8.557430267333984,-0.06997016072273254,9.947915077209473,3.909590482711792,-1.3768446445465088,0.2642747759819031,0.3671278953552246,-0.16728952527046204,0.002916318000643514
31.86000000000218,22.56517219543457,8.469369888305664,-0.06755149364471436,9.95047664642334,3.8960487842559814,-1.3311320543289185,0.26270970702171326,0.24760280549526215,-0.16977158188819885,0.003160439999192022
31.870000000002182,22.510347366333008,8.382139205932617,-0.06388021260499954,9.953461647033691,3.882964849472046,-1.2846550941467285,0.2608492374420166,0.35928836464881897,-0.204524427652359,0.0028522029970190488
31.880000000002184,22.454242706298828,8.29574966430664,-0.061404187232255936,9.957226753234863,3.8703677654266357,-1.2345154285430908,0.25867927074432373,0.23601560294628143,-0.20447394251823425,0.0029699040023842826
31.890000000002185,22.39689064025879,8.210211753845215,-0.057811301201581955,9.961261749267578,3.8582639694213867,-1.1853879690170288,0.2562091052532196,0.33525070548057556,-0.25258684158325195,0.0029315860010683537
31.900000000002187,22.338321685791016,8.125534057617188,-0.05545114725828171,9.966060638427734,3.8466713428497314,-1.1330288648605347,0.2534330189228058,0.20676939189434052,-0.24860544502735138,0.0029350940021686256
31.91000000000219,22.278566360473633,8.04172134399414,-0.05209863930940628,9.970932960510254,3.835585355758667,-1.083500862121582,0.25036951899528503,0.29522705078125,-0.30848512053489685,0.0028186880008433945
31.92000000000219,22.2176570892334,7.9587812423706055,-0.05003094673156738,9.976512908935547,3.8250114917755127,-1.0313363075256348,0.24702128767967224,0.16285136342048645,-0.29931050539016724,0.002921432998846285
31.93000000000219,22.155630111694336,7.876715660095215,-0.04707867652177811,9.981948852539062,3.8149337768554688,-0.9837191104888916,0.24341554939746857,0.24339507520198822,-0.3678660988807678,0.0029041149973636493
31.940000000002193,22.092517852783203,7.795527458190918,-0.04545016214251518,9.988022804260254,3.8053462505340576,-0.934034526348114,0.23956236243247986,0.1073354110121727,-0.3504035472869873,0.0029344440044951625
31.950000000002195,22.02835464477539,7.715217113494873,-0.043016210198402405,9.993741989135742,3.7962229251861572,-0.890363872051239,0.23549595475196838,0.18364743888378143,-0.42355284094810486,0.0030207419986254536
31.960000000002196,21.96317481994629,7.635783672332764,-0.04194285720586777,9.999887466430664,3.7875428199768066,-0.8461602330207825,0.23123741149902344,0.05231303721666336,-0.4084295332431793,0.002910114999394864
31.970000000002198,21.89700698852539,7.55722188949585,-0.040106382220983505,10.006691932678223,3.7793099880218506,-0.8005284070968628,0.22678495943546295,-0.05906090885400772,-0.36733272671699524,0.002937932003987953
31.9800000000022,21.829883575439453,7.479527950286865,-0.039583250880241394,10.01279354095459,3.7714905738830566,-0.7640005350112915,0.22217771410942078,-0.00916094146668911,-0.4541942775249481,0.002881369997339789
31.9900000000022,21.761838912963867,7.402697563171387,-0.040173862129449844,10.01953411102295,3.7640328407287598,-0.7287861108779907,0.21744023263454437,-0.12403630465269089,-0.3957098126411438,0.0028760339992004447
32.0000000000022,21.69289779663086,7.326726913452148,-0.04026547074317932,10.02560806274414,3.7568726539611816,-0.7040342092514038,0.21263708174228668,-0.013832107186317444,-0.454482764005661,0.0028879020028398372
32.0100000000022,21.623090744018555,7.251608371734619,-0.041505832225084305,10.032164573669434,3.749955654144287,-0.6807689070701599,0.2078135907649994,-0.11864955723285675,-0.3850100040435791,0.0030377099974430166
32.0200000000022,21.552444458007812,7.177337169647217,-0.041644152253866196,10.037909507751465,3.7432198524475098,-0.6669934391975403,0.20303314924240112,0.009919866919517517,-0.43417418003082275,0.007599660006235354
32.0300000000022,21.480981826782227,7.103904724121094,-0.04283064976334572,10.043963432312012,3.7366230487823486,-0.653552770614624,0.19833335280418396,-0.09486649185419083,-0.361889511346817,0.006283170994720422
32.040000000002195,21.408729553222656,7.031303405761719,-0.042731452733278275,10.049083709716797,3.7301180362701416,-0.6477725505828857,0.1937612146139145,0.034931253641843796,-0.4080050587654114,0.002738028000749182
32.05000000000219,21.335712432861328,6.959525108337402,-0.04368011653423309,10.054403305053711,3.7236790657043457,-0.6409652233123779,0.18933691084384918,-0.07430949807167053,-0.33667483925819397,0.0028688710008282214
32.06000000000219,21.261951446533203,6.888561725616455,-0.043330803513526917,10.05875301361084,3.7172741889953613,-0.6400700211524963,0.18508872389793396,0.05257321149110794,-0.3809051513671875,0.002924407002865337
32.07000000000219,21.18747329711914,6.818403720855713,-0.04407389834523201,10.063267707824707,3.7108917236328125,-0.6371460556983948,0.18102093040943146,-0.05628809332847595,-0.3114486038684845,0.0028385840050759725
32.08000000000219,21.112295150756836,6.7490434646606445,-0.04354816675186157,10.066853523254395,3.704511880874634,-0.6387661695480347,0.17714743316173553,0.06931931525468826,-0.3528231978416443,0.0030170030004228465
32.090000000002185,21.036441802978516,6.680471420288086,-0.04411104694008827,10.07062816619873,3.6981327533721924,-0.6376537084579468,0.17346163094043732,-0.031781814992427826,-0.2841838002204895,0.002836245002981741
32.10000000000218,20.959930419921875,6.612679481506348,-0.043417852371931076,10.073554992675781,3.6917436122894287,-0.6399795413017273,0.1699678599834442,0.0939236506819725,-0.3223729133605957,0.002824586998031009
32.11000000000218,20.882780075073242,6.54565954208374,-0.043735671788454056,10.07672119140625,3.6853508949279785,-0.6389536261558533,0.16665250062942505,0.006800074130296707,-0.25454282760620117,0.0032389210027758963
32.12000000000218,20.805009841918945,6.4794020652771,-0.042796436697244644,10.079122543334961,3.678952932357788,-0.6403259634971619,0.16351282596588135,0.13059477508068085,-0.290972501039505,0.003066681994823739
32.13000000000218,20.726634979248047,6.413899898529053,-0.04272843524813652,10.081818580627441,3.6725645065307617,-0.6376087665557861,0.16052958369255066,0.059270989149808884,-0.22482460737228394,0.0029539370007114485
32.140000000002175,20.647674560546875,6.349143981933594,-0.041422486305236816,10.083818435668945,3.6661930084228516,-0.6362097859382629,0.15769323706626892,0.17542146146297455,-0.26222047209739685,0.0030451519996859133
32.15000000000217,20.568145751953125,6.285125255584717,-0.04082977771759033,10.086158752441406,3.6598622798919678,-0.6298999190330505,0.1549788862466812,0.11854773014783859,-0.1999591886997223,0.002845584000169765
32.16000000000217,20.488061904907227,6.221836090087891,-0.03907556086778641,10.087845802307129,3.653590202331543,-0.6238861083984375,0.15237011015415192,0.2197631448507309,-0.24166420102119446,0.002885437999793794
32.17000000000217,20.407442092895508,6.159266948699951,-0.03789008408784866,10.089905738830566,3.6474084854125977,-0.6122159957885742,0.14983679354190826,0.1738436073064804,-0.18527710437774658,0.003214087999367621
32.18000000000217,20.32630157470703,6.097408771514893,-0.035692453384399414,10.091337203979492,3.641343116760254,-0.6000624299049377,0.14735670387744904,0.2535742521286011,-0.23412492871284485,0.0028667200022027828
32.190000000002165,20.244657516479492,6.036251544952393,-0.033954016864299774,10.093154907226562,3.6354317665100098,-0.581840991973877,0.14489656686782837,0.21511967480182648,-0.18556849658489227,0.00284993300010683
32.20000000000216,20.162527084350586,5.975785732269287,-0.03141827508807182,10.094346046447754,3.629704236984253,-0.562789797782898,0.14243128895759583,0.26899465918540955,-0.2434009462594986,0.0030554839977412485
32.21000000000216,20.079927444458008,5.915999889373779,-0.029267078265547752,10.095922470092773,3.624199151992798,-0.5377567410469055,0.13992814719676971,0.23505018651485443,-0.2035752683877945,0.0028885919964523055
32.22000000000216,19.996877670288086,5.856883525848389,-0.02657713182270527,10.096850395202637,3.618945837020874,-0.5120849013328552,0.13736334443092346,0.261353462934494,-0.27113890647888184,0.002960962003271561
32.23000000000216,19.913393020629883,5.79842472076416,-0.024226630106568336,10.098140716552734,3.6139776706695557,-0.4810803234577179,0.13470906019210815,0.22995662689208984,-0.23999105393886566,0.0035276829948998056
